year,issuer_company,ticker_issuer,prop_nr,proposal,cusip,proposals_count,prop_from,count_sharehold_propo,against_mgmt,count_against_mgmt,sector,marketcap,performance_PE,performance_priceCh12m,perc_against_mgmt,environ_prop
2015,KOHL'S CORPORATION,KSS,1e,Elect Director John E. Schlifske,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,1b,Elect Director Steven A. Burd,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,1g,Elect Director Stephanie A. Streeter,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,1i,Elect Director Stephen E. Watson,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,2,Ratify Ernst & Young LLP as Auditors,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,3,Advisory Vote to Ratify Named,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,4,Clawback of Incentive Payments,500255104,13,SH,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,5,Adopt Proxy Access Right,500255104,13,SH,2,AGAINST MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,1f,Elect Director Frank V. Sica,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,KOHL'S CORPORATION,KSS,1h,Elect Director Nina G. Vaca,500255104,13,MGMT,2,FOR MGMT,1,Department Stores,10317.28,10.40x,27.82%,7.6923076923076925,0
2015,"L BRANDS, INC.",LB,1,Elect Director E. Gordon Gee,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,2,Elect Director Stephen D. Steinour,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,4,Elect Director Abigail S. Wexner,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,2,Ratify Ernst & Young LLP as Auditors,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,3,Amend Omnibus Stock Plan,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,4,Approve Executive Incentive Bonus Plan,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,6,Reduce Supermajority Vote Requirement,501797104,9,SH,1,AGAINST MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,3,Elect Director Allan R. Tessler,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,"L BRANDS, INC.",LB,5,Advisory Vote to Ratify Named,501797104,9,MGMT,1,FOR MGMT,1,Retail,8754.48,11.66x,-42.25%,11.11111111111111,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1a,Elect Director Kerrii B. Anderson,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1c,Elect Director D. Gary Gilliland,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1d,Elect Director David P. King,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1g,Elect Director Peter M. Neupert,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1h,Elect Director Adam H. Schechter,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1i,Elect Director R. Sanders Williams,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,2,Advisory Vote to Ratify Named,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,3,Ratify PricewaterhouseCoopers LLP as,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1e,Elect Director Garheng Kong,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1f,"Elect Director Robert E. Mittelstaedt,",50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LABORATORY CORPORATION OF AMERICA HOLDINGS,LH,1b,Elect Director Jean-Luc Belingard,50540R409,11,MGMT,0,FOR MGMT,0,Health Care,14323.76,10.08x,-8.57%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,1,Elect Director Martin B. Anstice,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,2,Elect Director Eric K. Brandt,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,3,Ratify Auditors,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,2,Advisory Vote to Ratify Named,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,1.11,Elect Director Abhijit Y. Talwalkar,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,3,Elect Director Michael R. Cannon,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,4,Elect Director Youssef A. El-Mansy,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,5,Elect Director Christine A. Heckart,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,6,Elect Director Grant M. Inman,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,1.10,Elect Director William R. Spivey,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,7,Elect Director Catherine P. Lego,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,8,Elect Director Stephen G. Newberry,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,LAM RESEARCH CORPORATION,LRCX,9,Elect Director Krishna C. Saraswat,512807108,13,MGMT,0,FOR MGMT,0,Semiconductor Equipment,21419.88,10.46x,-27.03%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,3,Amend Omnibus Stock Plan,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,2,Ratify Auditors,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1k,Elect Director Phoebe A. Wood,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1j,Elect Director Judy C. Odom,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1h,Elect Director David S. Haffner,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1i,Elect Director Joseph W. McClanathan,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1g,Elect Director Karl G. Glassman,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1f,Elect Director Matthew C. Flanigan,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1e,Elect Director Richard T. Fisher,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1d,Elect Director Manuel A. Fernandez,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1c,"Elect Director R. Ted Enloe, III",524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1b,"Elect Director Robert G. Culp, III",524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,1a,Elect Director Robert E. Brunner,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,5,Advisory Vote to Ratify Named,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,"LEGGETT & PLATT, INCORPORATED",LEG,4,Amend Qualified Employee Stock,524660107,15,MGMT,0,FOR MGMT,0,Home Furnishings,5005.43,17.97x,-16.87%,0.0,0
2015,LIN MEDIA LLC,LIN,2,Advisory Vote on Golden Parachutes,532771102,2,MGMT,0,FOR MGMT,0,Industrial,85540.95,35.24x,-7.71%,0.0,0
2015,LIN MEDIA LLC,LIN,1,Approve Merger Agreement,532771102,2,MGMT,0,FOR MGMT,0,Industrial,85540.95,35.24x,-7.71%,0.0,0
2015,LKQ CORPORATION,LKQ,1b,Elect Director A. Clinton Allen,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1c,Elect Director Ronald G. Foster,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1d,Elect Director Joseph M. Holsten,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1e,Elect Director Blythe J. McGarvie,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1g,Elect Director John F. O'Brien,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1h,Elect Director Guhan Subramanian,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1i,Elect Director Robert L. Wagman,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1j,"Elect Director William M. Webster, IV",501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1a,Elect Director Sukhpal Singh Ahluwalia,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,1f,Elect Director Paul M. Meister,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,2,Ratify Deloitte & Touche LLP as,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LKQ CORPORATION,LKQ,3,Advisory Vote to Ratify Named,501889208,12,MGMT,0,FOR MGMT,0,"Distribution, Logistics and Packaging",8155.53,14.08x,-35.52%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1e,"Elect Director James O. Ellis, Jr.",539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1h,Elect Director Gwendolyn S. King,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1i,Elect Director James M. Loy,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1j,Elect Director Joseph W. Ralston,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1k,Elect Director Anne Stevens,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,2,Ratify Ernst & Young LLP as Auditors,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,3,Advisory Vote to Ratify Named,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1g,Elect Director Marillyn A. Hewson,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1d,Elect Director David B. Burritt,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1c,Elect Director Rosalind G. Brewer,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1b,Elect Director Nolan D. Archibald,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1a,Elect Director Daniel F. Akerson,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,4,Provide Right to Act by Written Consent,539830109,15,SH,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,5,Report on Lobbying Payments and Policy,539830109,15,SH,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,LOCKHEED MARTIN CORPORATION,LMT,1f,Elect Director Thomas J. Falk,539830109,15,MGMT,2,FOR MGMT,0,Aerospace and Defense,81175.09,27.20x,-9.23%,0.0,0
2015,"LOWE'S COMPANIES, INC.",LOW,2,Elect Director David W. Bernauer,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,1.10,Elect Director Robert A. Niblock,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,1,Elect Director Raul Alvarez,548661107,13,MGMT,0,AGAINST MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,1.11,Elect Director Eric C. Wiseman,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,7,Elect Director Marshall O. Larsen,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,5,Elect Director Richard W. Dreiling,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,2,Advisory Vote to Ratify Named,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,4,Elect Director Laurie Z. Douglas,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,3,Elect Director Angela F. Braly,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,3,Ratify Deloitte & Touche LLP as,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,6,Elect Director Robert L. Johnson,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,8,Elect Director Richard K. Lochridge,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"LOWE'S COMPANIES, INC.",LOW,9,Elect Director James H. Morgan,548661107,13,MGMT,0,FOR MGMT,1,Retail,71784.36,19.93x,6.90%,7.6923076923076925,0
2015,"MACY'S, INC.",M,1i,Elect Director Joyce M. Roche,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1m,Elect Director Annie Young-Scrivner,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1l,Elect Director Marna C. Whittington,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1k,Elect Director Craig E. Weatherup,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1j,Elect Director Paul C. Varga,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1h,Elect Director Joseph Neubauer,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1g,Elect Director Terry J. Lundgren,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1f,Elect Director Sara Levinson,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1e,Elect Director Leslie D. Hale,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1d,Elect Director Meyer Feldberg,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1c,Elect Director Deirdre P. Connelly,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1b,Elect Director John A. Bryant,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,1a,Elect Director Stephen F. Bollenbach,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,2,Ratify KPMG LLP as Auditors,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,"MACY'S, INC.",M,3,Advisory Vote to Ratify Named,55616P104,15,MGMT,0,FOR MGMT,0,Department Stores,9743.64,5.80x,25.36%,0.0,0
2015,MARATHON OIL CORPORATION,MRO,2,Ratify PricewaterhouseCoopers LLP as,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1h,Elect Director Lee M. Tillman,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1g,Elect Director Dennis H. Reilley,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1f,Elect Director Michael E. J. Phelps,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,4,Proxy Access,565849106,12,SH,2,AGAINST MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1e,Elect Director Philip Lader,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1b,Elect Director Pierre Brondeau,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,5,Report on Capital Expenditure Strategy,565849106,12,SH,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1c,Elect Director Chadwick C. Deaton,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,3,Advisory Vote to Ratify Named,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1d,Elect Director Marcela E. Donadio,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,MARATHON OIL CORPORATION,MRO,1a,Elect Director Gregory H. Boyce,565849106,12,MGMT,2,FOR MGMT,1,Oil and Gas,13341.98,20.16x,8.89%,8.333333333333332,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,4,Adopt Simple Majority Vote,571903202,14,SH,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,1,"Elect Director J.W. Marriott, Jr.",571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,3,Advisory Vote to Ratify Named,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,1.11,Elect Director Susan C. Schwab,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,1.10,Elect Director Arne M. Sorenson,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,8,Elect Director Steven S. Reinemund,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,7,Elect Director George Munoz,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,9,Elect Director W. Mitt Romney,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,5,Elect Director Lawrence W. Kellner,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,4,Elect Director Frederick A. 'Fritz',571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,3,Elect Director Deborah Marriott,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,2,Elect Director Mary K. Bush,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,2,Ratify Ernst & Young LLP as Auditors,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,"MARRIOTT INTERNATIONAL, INC.",MAR,6,Elect Director Debra L. Lee,571903202,14,MGMT,1,FOR MGMT,0,Hotels and Resorts,37950.75,26.39x,-12.98%,0.0,0
2015,MASTERCARD INCORPORATED,MA,1k,Elect Director Jose Octavio Reyes,57636Q104,16,MGMT,0,FOR MGMT,0,IT and Software Services,202944.1,39.86x,31.48%,0.0,0
2015,MASTERCARD INCORPORATED,MA,1g,Elect Director Merit E. Janow,57636Q104,16,MGMT,0,FOR MGMT,0,IT and Software Services,202944.1,39.86x,31.48%,0.0,0
2015,MASTERCARD INCORPORATED,MA,1h,Elect Director Nancy J. Karch,57636Q104,16,MGMT,0,FOR MGMT,0,IT and Software Services,202944.1,39.86x,31.48%,0.0,0
